language,task,item_id,manualApproved,needsReview,reason,approvalUpdatedAt,reviewUpdatedAt,updatedYesterday,approvedToday,needsReviewToday,scoreSource,score
es-ar,surveys,main/surveys/caregiverfamilysurvey_SHORT.xliff::page4.q.selflifechanges.q.selflifechangesfinancial.q.selflifechanges74.labelfalse,true,false,,,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverfamilysurvey_SHORT.xliff::page5.q.selfmcarthurcountry.title,true,false,,,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverfamilysurvey_SHORT.xliff::page5.q.selfmcarthurcommunity.title,true,false,,,,false,false,false,manual,1
es-ar,dashboard,main/dashboard/components/participant-sidebar-translations.csv::components/participant-sidebar.studentInfo,false,true,"should apply to anyone who might participate, not just students.",,,false,false,false,ai,0.6
es-ar,dashboard,main/dashboard/components/participant-sidebar-translations.csv::components/participant-sidebar.grade,true,false,,,,false,false,false,manual,1
es-ar,same-and-different,main/itembank_by_task/same-and-different.xliff::same-different-selection-touch-large-v2,true,false,,2026-06-09T21:42:33.187Z,,false,false,false,manual,1
es-ar,same-and-different,main/itembank_by_task/same-and-different.xliff::same-different-selection-touch-3-v2,true,false,,2026-06-09T21:42:38.312Z,,false,false,false,manual,1
es-ar,same-and-different,main/itembank_by_task/same-and-different.xliff::same-different-selection-touch-medium-v2,true,false,,2026-06-09T21:42:40.223Z,,false,false,false,manual,1
es-co,dashboard,main/dashboard/components/participant-sidebar-translations.csv::components/participant-sidebar.statusClose,true,false,,,,false,false,false,manual,1
es-co,dashboard,main/dashboard/components/participant-sidebar-translations.csv::components/participant-sidebar.statusCurrent,true,false,,,,false,false,false,manual,1
es-co,dashboard,main/dashboard/components/participant-sidebar-translations.csv::components/participant-sidebar.tasksCompleted,true,false,,,,false,false,false,manual,1
es-co,dashboard,main/dashboard/components/participant-sidebar-translations.csv::components/participant-sidebar.statusOpen,true,false,,,,false,false,false,manual,1
es-co,dashboard,main/dashboard/components/participant-sidebar-translations.csv::components/participant-sidebar.statusClosed,true,false,,,,false,false,false,manual,1
es-co,dashboard,main/dashboard/components/participant-sidebar-translations.csv::components/participant-sidebar.statusPast,true,false,,,,false,false,false,manual,1
es-co,dashboard,main/dashboard/components/game-tabs-translations.csv::components/game-tabs.egmaMathDescription,true,false,,,,false,false,false,manual,1
es-co,dashboard,main/dashboard/components/game-tabs-translations.csv::components/game-tabs.clickToStart,true,false,,,,false,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::ChildSurveyIntro,false,true,Which version of introduction is preferred?,2026-06-10T21:33:58.231Z,2026-06-10T21:34:20.037Z,true,false,false,ai,0.9
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::Example1Comic,true,false,,2026-06-10T21:27:36.975Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::Example2Neat,true,false,,2026-06-10T21:27:40.062Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::TeacherNice,true,false,,2026-06-10T21:27:42.440Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::TeacherLike,true,false,,2026-06-10T21:27:49.719Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::SchoolFun,true,false,,2026-06-10T21:27:59.720Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::TeacherListen,true,false,,2026-06-10T21:27:56.927Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::SchoolEnjoy,true,false,,2026-06-10T21:29:11.280Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::SchoolHappy,true,false,,2026-06-10T21:29:14.064Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::SchoolSafe,true,false,,2026-06-10T21:29:18.174Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::ClassFriends,true,false,,2026-06-10T21:29:20.478Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::ClassHelp,true,false,,2026-06-10T21:30:57.003Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::ClassPlay,true,false,,2026-06-10T21:30:59.946Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::ClassNice,true,false,,2026-06-10T21:31:04.829Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::LonelySchool,true,false,,2026-06-10T21:31:08.069Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::LearningGood,true,false,,2026-06-10T21:31:46.439Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::SchoolGiveUp,true,false,,2026-06-10T21:31:51.154Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::ReadingEnjoy,true,false,,2026-06-10T21:31:54.071Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::MathEnjoy,true,false,,2026-06-10T21:31:57.335Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::ReadingGood,true,false,,2026-06-10T21:31:59.169Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::MathGood,true,false,,2026-06-10T21:32:00.350Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::GrowthMindSmart,true,false,,2026-06-10T21:32:09.239Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::ChildSurveyRespoonses,true,false,,2026-06-10T21:32:25.684Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::GrowthMindRead,true,false,,2026-06-10T21:32:12.890Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::GrowthMindMath,true,false,,2026-06-10T21:32:18.853Z,,true,false,false,manual,1
nl,thoughts-feelings,main/itembank_by_task/thoughts-feelings.xliff::child-survey-intro-no-responses,false,true,Which version of introduction is preferred?,,2026-06-10T21:34:12.374Z,true,false,false,ai,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-003,true,false,,2026-06-10T18:37:06.315Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-001,true,false,,2026-06-10T18:37:03.414Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-002,true,false,,2026-06-10T18:37:04.968Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-004,true,false,,2026-06-10T18:37:08.268Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-006,true,false,,2026-06-10T18:51:00.421Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-005,true,false,,2026-06-10T18:37:09.737Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-007,true,false,,2026-06-10T18:51:08.873Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-011,true,false,,2026-06-10T18:52:36.998Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-010,true,false,,2026-06-10T18:52:35.198Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-009,true,false,,2026-06-10T18:52:33.535Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-012,false,true,"de taart used for ""cake"" and ""pie""",2026-06-10T18:55:39.109Z,2026-06-10T18:56:04.840Z,true,false,false,ai,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-013,true,false,,2026-06-10T18:52:42.983Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-014,true,false,,2026-06-10T18:52:44.301Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-015,true,false,,2026-06-10T18:52:45.885Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-016,true,false,,2026-06-10T18:52:47.045Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-017,true,false,,2026-06-10T18:52:48.605Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-018,true,false,,2026-06-10T18:52:49.832Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-019,true,false,,2026-06-10T18:52:51.987Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-020,true,false,,2026-06-10T18:53:00.164Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-023,true,false,,2026-06-10T18:53:10.825Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-022,true,false,,2026-06-10T18:53:04.536Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-021,true,false,,2026-06-10T18:53:01.683Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-024,true,false,,2026-06-10T18:53:12.455Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-026,true,false,,2026-06-10T18:53:17.953Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-025,true,false,,2026-06-10T18:53:15.338Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-027,true,false,,2026-06-10T18:53:24.053Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-028,true,false,,2026-06-10T18:53:25.640Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-029,true,false,,2026-06-10T18:53:29.347Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-030,true,false,,2026-06-10T18:53:31.006Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-031,true,false,,2026-06-10T18:53:32.533Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-033,true,false,,2026-06-10T18:53:35.335Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-032,true,false,,2026-06-10T18:53:33.890Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-034,true,false,,2026-06-10T18:53:52.118Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-036,true,false,,2026-06-10T18:54:11.567Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-037,true,false,,2026-06-10T18:54:14.790Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-038,true,false,,2026-06-10T18:54:16.890Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-039,true,false,,2026-06-10T18:55:05.639Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-041,true,false,,2026-06-10T18:55:13.038Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-043,true,false,,2026-06-10T18:55:17.077Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-042,true,false,,2026-06-10T18:55:14.392Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-040,true,false,,2026-06-10T18:55:10.753Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-044,false,true,"de taart used for ""cake"" and ""pie""",,2026-06-10T18:56:17.996Z,true,false,false,ai,0
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-045,true,false,,2026-06-10T18:56:56.027Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-046,true,false,,2026-06-10T18:57:37.761Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-047,true,false,,2026-06-10T18:57:42.582Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-048,true,false,,2026-06-10T18:57:44.153Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-050,true,false,,2026-06-10T18:58:13.515Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-049,true,false,,2026-06-10T18:58:09.680Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-051,true,false,,2026-06-10T18:58:14.717Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-052,true,false,,2026-06-10T18:58:18.763Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-053,true,false,,2026-06-10T18:58:20.552Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-054,true,false,,2026-06-10T18:58:37.155Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-055,true,false,,2026-06-10T18:59:50.940Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-056,true,false,,2026-06-10T18:59:52.377Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-057,true,false,,2026-06-10T18:59:55.039Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-059,true,false,,2026-06-10T19:00:00.303Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-058,true,false,,2026-06-10T18:59:56.122Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-060,true,false,,2026-06-10T19:00:01.855Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-062,true,false,,2026-06-10T19:00:06.921Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-061,true,false,,2026-06-10T19:00:04.080Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-063,true,false,,2026-06-10T19:00:09.573Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-064,true,false,,2026-06-10T19:00:11.354Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-066,true,false,,2026-06-10T19:00:14.721Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-065,true,false,,2026-06-10T19:00:13.106Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-068,true,false,,2026-06-10T19:03:33.494Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-069,true,false,,2026-06-10T19:03:37.039Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-070,true,false,,2026-06-10T19:03:38.756Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-071,true,false,,2026-06-10T19:03:40.399Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-072,true,false,,2026-06-10T19:03:42.087Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-073,true,false,,2026-06-10T19:03:43.934Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-074,true,false,,2026-06-10T19:03:45.924Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-075,true,false,,2026-06-10T19:03:48.872Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-076,true,false,,2026-06-10T19:03:53.167Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-077,true,false,,2026-06-10T19:03:55.401Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-078,true,false,,2026-06-10T19:03:58.548Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-079,true,false,,2026-06-10T19:04:00.084Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-080,true,false,,2026-06-10T19:04:01.722Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-081,true,false,,2026-06-10T19:04:02.734Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-082,true,false,,2026-06-10T19:04:03.754Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-083,true,false,,2026-06-10T19:04:05.786Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-084,true,false,,2026-06-10T19:04:07.124Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-085,true,false,,2026-06-10T19:04:08.754Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-086,true,false,,2026-06-10T19:04:12.367Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-087,true,false,,2026-06-10T19:04:13.690Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-088,true,false,,2026-06-10T19:04:16.186Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-089,true,false,,2026-06-10T19:04:17.486Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-090,true,false,,2026-06-10T19:04:19.674Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-091,true,false,,2026-06-10T19:04:45.489Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-092,true,false,,2026-06-10T19:04:46.753Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-093,true,false,,2026-06-10T19:04:49.729Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-094,true,false,,2026-06-10T19:04:50.790Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-095,true,false,,2026-06-10T19:04:53.677Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-096,true,false,,2026-06-10T19:04:54.774Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-097,true,false,,2026-06-10T19:04:56.310Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-098,true,false,,2026-06-10T19:04:58.154Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-099,true,false,,2026-06-10T19:05:01.726Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-101,true,false,,2026-06-10T19:05:39.875Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-100,true,false,,2026-06-10T19:05:38.488Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-102,true,false,,2026-06-10T19:05:44.604Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-103,true,false,,2026-06-10T19:05:48.940Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-104,true,false,,2026-06-10T19:05:51.013Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-105,true,false,,2026-06-10T19:05:52.445Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-106,true,false,,2026-06-10T19:05:54.425Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-107,true,false,,2026-06-10T19:05:55.830Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-108,true,false,,2026-06-10T19:05:57.741Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-109,true,false,,2026-06-10T19:05:59.198Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-111,true,false,,2026-06-10T19:06:36.731Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-110,true,false,,2026-06-10T19:06:32.731Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-113,true,false,,2026-06-10T19:06:42.464Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-112,true,false,,2026-06-10T19:06:39.574Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-114,true,false,,2026-06-10T19:07:16.704Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-115,true,false,,2026-06-10T19:07:22.383Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-117,true,false,,2026-06-10T19:08:09.787Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-116,true,false,,2026-06-10T19:07:24.299Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-118,true,false,,2026-06-10T19:08:13.400Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-119,true,false,,2026-06-10T19:08:18.286Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-121,true,false,,2026-06-10T19:30:27.856Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-120,false,true,confirm based on image,,2026-06-10T19:30:25.006Z,true,false,false,ai,0.1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-122,true,false,,2026-06-10T19:32:14.446Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-125,true,false,,2026-06-10T19:32:21.331Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-124,true,false,,2026-06-10T19:32:19.465Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-123,true,false,,2026-06-10T19:32:15.784Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-126,true,false,,2026-06-10T19:33:01.302Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-128,true,false,,2026-06-10T19:34:25.394Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-127,false,true,confirm based on image,,2026-06-10T19:34:22.842Z,true,false,false,ai,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-129,false,true,confirm it is the store (hard in English) vs. the candy,,2026-06-10T19:34:59.718Z,true,false,false,ai,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-130,true,false,,2026-06-10T19:35:15.818Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-132,true,false,,2026-06-10T19:35:18.773Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-133,true,false,,2026-06-10T19:35:21.954Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-131,true,false,,2026-06-10T19:35:17.236Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-134,true,false,,2026-06-10T19:35:59.026Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-136,true,false,,2026-06-10T19:36:05.721Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-137,true,false,,2026-06-10T19:36:08.214Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-135,true,false,,2026-06-10T19:36:01.090Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-138,false,true,confirm based on image,,2026-06-10T19:38:30.130Z,true,false,false,ai,0.2
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-139,false,true,confirm difficulty/image correspondence,,2026-06-10T19:41:18.009Z,true,false,false,ai,0.2
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-141,true,false,,2026-06-10T19:41:24.307Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-140,true,false,,2026-06-10T19:41:21.587Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-142,false,true,always a trick one - confirm based on image,,2026-06-10T19:42:03.745Z,true,false,false,ai,0
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-143,true,false,,2026-06-10T19:42:06.261Z,2026-06-10T19:41:53.875Z,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-145,true,false,,2026-06-10T19:42:09.726Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-144,true,false,,2026-06-10T19:42:07.997Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-146,true,false,,2026-06-10T19:42:24.444Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-148,true,false,,2026-06-10T19:44:16.814Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-149,true,false,,2026-06-10T20:59:06.450Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-147,true,false,,2026-06-10T19:42:27.184Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-150,true,false,,2026-06-10T20:59:37.897Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-151,true,false,,2026-06-10T20:59:40.165Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-152,true,false,,2026-06-10T20:59:41.790Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-153,true,false,,2026-06-10T20:59:44.250Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-155,true,false,,2026-06-10T21:01:27.284Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-157,true,false,,2026-06-10T21:02:15.219Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-156,true,false,,2026-06-10T21:02:08.271Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-158,true,false,,2026-06-10T21:02:16.122Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-159,true,false,,2026-06-10T21:02:17.455Z,,true,false,false,manual,1
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-160,false,true,confirm per image,,2026-06-10T21:03:35.039Z,true,false,false,ai,0.4
nl,vocab,main/itembank_by_task/vocab.xliff::vocab-item-161,false,true,confirm per image,,2026-06-10T21:03:41.608Z,true,false,false,ai,0.4
